phenocode,name,category,num_cases,num_controls,path_bucket,path_https
N14_CYSTKID,Cyst of kidney,XIV Diseases of the genitourinary system (N14_),1434,339442,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_CYSTKID.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_CYSTKID.gz
N14_DIALYSIS,Dialysis,XIV Diseases of the genitourinary system (N14_),954,330300,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_DIALYSIS.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_DIALYSIS.gz
N14_DISIMPAIRRENTUB,Disorders resulting from impaired renal tubular function,XIV Diseases of the genitourinary system (N14_),767,339442,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_DISIMPAIRRENTUB.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_DISIMPAIRRENTUB.gz
N14_ENDOMET_INFERT,Endometriosis diagnosis and infertility diagnosis occurring together,XIV Diseases of the genitourinary system (N14_),2811,182208,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMET_INFERT.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMET_INFERT.gz
N14_ENDOMETRIOSIS,Endometriosis,XIV Diseases of the genitourinary system (N14_),13456,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS.gz
N14_ENDOMETRIOSIS_ASRM_STAGE1_2,"Endometriosis ASRM stages 1,2",XIV Diseases of the genitourinary system (N14_),5122,185757,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_ASRM_STAGE1_2.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_ASRM_STAGE1_2.gz
N14_ENDOMETRIOSIS_ASRM_STAGE3_4,"Endometriosis ASRM stages 3,4",XIV Diseases of the genitourinary system (N14_),6751,184128,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_ASRM_STAGE3_4.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_ASRM_STAGE3_4.gz
N14_ENDOMETRIOSIS_DEEP,Deep endometriosis,XIV Diseases of the genitourinary system (N14_),2534,184128,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_DEEP.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_DEEP.gz
N14_ENDOMETRIOSIS_FALLOPIAN_TUBE,Endometriosis of fallopian tube,XIV Diseases of the genitourinary system (N14_),191,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_FALLOPIAN_TUBE.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_FALLOPIAN_TUBE.gz
N14_ENDOMETRIOSIS_INTESTINE,Endometriosis of intestine,XIV Diseases of the genitourinary system (N14_),369,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_INTESTINE.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_INTESTINE.gz
N14_ENDOMETRIOSIS_NOS,Unspecified/other endometriosis,XIV Diseases of the genitourinary system (N14_),2547,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_NOS.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_NOS.gz
N14_ENDOMETRIOSIS_OVARY,Endometriosis of ovary,XIV Diseases of the genitourinary system (N14_),5230,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_OVARY.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_OVARY.gz
N14_ENDOMETRIOSIS_PELVICPERITONEUM,Endometriosis of pelvic peritoneum,XIV Diseases of the genitourinary system (N14_),4998,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_PELVICPERITONEUM.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_PELVICPERITONEUM.gz
N14_ENDOMETRIOSIS_RECTPVAGSEPT_VAGINA,Endometriosis of rectovaginal septum and vagina,XIV Diseases of the genitourinary system (N14_),2196,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_RECTPVAGSEPT_VAGINA.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_RECTPVAGSEPT_VAGINA.gz
N14_ENDOMETRIOSIS_UTERUS,Adenomyosis (Endometriosis of uterus),XIV Diseases of the genitourinary system (N14_),3837,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_UTERUS.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ENDOMETRIOSIS_UTERUS.gz
N14_EROSECTROPUT,Erosion and ectropion of cervix uteri,XIV Diseases of the genitourinary system (N14_),735,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_EROSECTROPUT.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_EROSECTROPUT.gz
N14_FEMALE_GENITAL_DYSPLASIA_ALL,"All dysplastic lesions of the cervix uteri, vagina or vulva",XIV Diseases of the genitourinary system (N14_),8027,182852,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALE_GENITAL_DYSPLASIA_ALL.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALE_GENITAL_DYSPLASIA_ALL.gz
N14_FEMALE_GENITAL_DYSPLASIA_NOS,"Dysplastic lesion of unknown severity in the cervix uteri, vagina or vulva",XIV Diseases of the genitourinary system (N14_),262,190617,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALE_GENITAL_DYSPLASIA_NOS.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALE_GENITAL_DYSPLASIA_NOS.gz
N14_FEMALE_GENITAL_HSIL,"HSIL lesion of the cervix uteri, vagina or vulva",XIV Diseases of the genitourinary system (N14_),5197,185682,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALE_GENITAL_HSIL.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALE_GENITAL_HSIL.gz
N14_FEMALE_GENITAL_LSIL,"LSIL lesion of the cervix uteri, vagina or vulva",XIV Diseases of the genitourinary system (N14_),3542,187337,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALE_GENITAL_LSIL.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALE_GENITAL_LSIL.gz
N14_FEMALEGENINF,Inflammatory diseases of female pelvic organs,XIV Diseases of the genitourinary system (N14_),19573,171306,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALEGENINF.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALEGENINF.gz
N14_FEMALEGENNONINF,Noninflammatory disorders of female genital tract,XIV Diseases of the genitourinary system (N14_),90216,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALEGENNONINF.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALEGENNONINF.gz
N14_FEMALEINFERT,Female infertility,XIV Diseases of the genitourinary system (N14_),11442,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALEINFERT.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMALEINFERT.gz
N14_FEMGENFISTUL,Fistulae involving female genital tract,XIV Diseases of the genitourinary system (N14_),374,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMGENFISTUL.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMGENFISTUL.gz
N14_FEMGENPAIN,Pain and other conditions associated with female genital organs and menstrual cycle,XIV Diseases of the genitourinary system (N14_),5959,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMGENPAIN.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMGENPAIN.gz
N14_FEMGENPROL,Female genital prolapse,XIV Diseases of the genitourinary system (N14_),15197,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMGENPROL.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMGENPROL.gz
N14_FEMPELINFINOTH,Female pelvic inflammatory disorders in diseases classified elsewhere,XIV Diseases of the genitourinary system (N14_),87,171306,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMPELINFINOTH.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FEMPELINFINOTH.gz
N14_FIANOV,"Female infertility, associated with anovulation",XIV Diseases of the genitourinary system (N14_),2081,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FIANOV.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FIANOV.gz
N14_FIOTHNAS,"Female infertility, cervigal, vaginal, other or unspecified origin",XIV Diseases of the genitourinary system (N14_),9916,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FIOTHNAS.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FIOTHNAS.gz
N14_FITUB,"Female infertility, tubal origin",XIV Diseases of the genitourinary system (N14_),1319,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FITUB.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FITUB.gz
N14_FIUTERINE,"Female infertility, uterine origin",XIV Diseases of the genitourinary system (N14_),86,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_FIUTERINE.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_FIUTERINE.gz
N14_GALACTORRHEA,Galactorrhea,XIV Diseases of the genitourinary system (N14_),231,176011,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_GALACTORRHEA.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_GALACTORRHEA.gz
N14_GENITOUROTH,Other disorders of the genitourinary system,XIV Diseases of the genitourinary system (N14_),3190,339309,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_GENITOUROTH.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_GENITOUROTH.gz
N14_GLOMEINOTH,Glomerular disorders in diseases classified elsewhere,XIV Diseases of the genitourinary system (N14_),3008,337446,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_GLOMEINOTH.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_GLOMEINOTH.gz
N14_GLOMER_NEPHRITIS,Glomerulonephritis,XIV Diseases of the genitourinary system (N14_),1450,341049,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_GLOMER_NEPHRITIS.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_GLOMER_NEPHRITIS.gz
N14_GLOMERULAR,Glomerular diseases,XIV Diseases of the genitourinary system (N14_),5053,337446,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_GLOMERULAR.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_GLOMERULAR.gz
N14_HABITABORT,Habitual aborter,XIV Diseases of the genitourinary system (N14_),479,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_HABITABORT.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_HABITABORT.gz
N14_HENOCHSCHONLEIN_NEPHRITIS,Henoch-Schönlein purpura nephritis (HSPN),XIV Diseases of the genitourinary system (N14_),87,342412,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_HENOCHSCHONLEIN_NEPHRITIS.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_HENOCHSCHONLEIN_NEPHRITIS.gz
N14_HYDROCELE,Hydrocele,XIV Diseases of the genitourinary system (N14_),4654,110070,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_HYDROCELE.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_HYDROCELE.gz
N14_HYDRONEPHR,Hydronephrosis,XIV Diseases of the genitourinary system (N14_),2823,309095,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_HYDRONEPHR.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_HYDRONEPHR.gz
N14_HYPERTROPHYBREAST,Hypertrophy of breast,XIV Diseases of the genitourinary system (N14_),4604,176011,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_HYPERTROPHYBREAST.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_HYPERTROPHYBREAST.gz
N14_HYPERTROPHYBREAST_BOTH,Hypertrophy of breast in women and men,XIV Diseases of the genitourinary system (N14_),5407,326828,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_HYPERTROPHYBREAST_BOTH.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_HYPERTROPHYBREAST_BOTH.gz
N14_IGA_NEPHROPATHY,IgA nephropathy (IgA glomerulonephritis),XIV Diseases of the genitourinary system (N14_),538,341961,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_IGA_NEPHROPATHY.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_IGA_NEPHROPATHY.gz
N14_IMPOTENCE,Impotence,XIV Diseases of the genitourinary system (N14_),1045,110070,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_IMPOTENCE.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_IMPOTENCE.gz
N14_INFCERVIX,Inflammatory disease of cervix uteri,XIV Diseases of the genitourinary system (N14_),1675,171306,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_INFCERVIX.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_INFCERVIX.gz
N14_INFLAMALEGEN,"Inflammatory disorders of male genital organs, not elsewhere classified",XIV Diseases of the genitourinary system (N14_),310,110070,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_INFLAMALEGEN.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_INFLAMALEGEN.gz
N14_INFLAMMBREAST,Inflammatory disorders of breast,XIV Diseases of the genitourinary system (N14_),1435,176011,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_INFLAMMBREAST.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_INFLAMMBREAST.gz
N14_INFLUTH,Inflammatory disease of uterus,XIV Diseases of the genitourinary system (N14_),3806,171306,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_INFLUTH.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_INFLUTH.gz
N14_ISOLPROTEINURIA,Isolated proteinuria with specified morphological lesion,XIV Diseases of the genitourinary system (N14_),251,337446,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_ISOLPROTEINURIA.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_ISOLPROTEINURIA.gz
N14_KIDUROTH,Other disorders of kidney and ureter,XIV Diseases of the genitourinary system (N14_),3057,339442,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_KIDUROTH.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_KIDUROTH.gz
N14_LUMPNASBREAST,Unspecified lump in breast,XIV Diseases of the genitourinary system (N14_),4179,176011,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_LUMPNASBREAST.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_LUMPNASBREAST.gz
N14_MALEGEN,Diseases of male genital organs,XIV Diseases of the genitourinary system (N14_),41550,110070,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_MALEGEN.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_MALEGEN.gz
N14_MALEGENINOTH,Disorders of male genital organs in diseases classified elsewhere,XIV Diseases of the genitourinary system (N14_),117,110070,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_MALEGENINOTH.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_MALEGENINOTH.gz
N14_MALEINFERT,Male infertility,XIV Diseases of the genitourinary system (N14_),1128,110070,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_MALEINFERT.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_MALEINFERT.gz
N14_MENOPAUSOT,Other menopausal disorders,XIV Diseases of the genitourinary system (N14_),2930,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_MENOPAUSOT.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_MENOPAUSOT.gz
N14_MENORRHAGIA,Menorrhagia,XIV Diseases of the genitourinary system (N14_),19024,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_MENORRHAGIA.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_MENORRHAGIA.gz
N14_MENSIRREG,Irregular menses,XIV Diseases of the genitourinary system (N14_),14996,162936,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_MENSIRREG.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_MENSIRREG.gz
N14_MESNRUIRREG,"Excessive, frequent and irregular menstruation",XIV Diseases of the genitourinary system (N14_),32317,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_MESNRUIRREG.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_MESNRUIRREG.gz
N14_NEPHRITICNAS,Unspecified nephritic syndrome,XIV Diseases of the genitourinary system (N14_),523,337446,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_NEPHRITICNAS.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_NEPHRITICNAS.gz
N14_NEPHROTICSYND,Nephrotic syndrome,XIV Diseases of the genitourinary system (N14_),763,337446,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_NEPHROTICSYND.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_NEPHROTICSYND.gz
N14_NEUROMUSCDYSBLADD,Neuromuscular dysfunction of bladder,XIV Diseases of the genitourinary system (N14_),2306,299449,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_NEUROMUSCDYSBLADD.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_NEUROMUSCDYSBLADD.gz
N14_OBSTRUREFLUROPATH,Other obstructive and reflux uropathy,XIV Diseases of the genitourinary system (N14_),3345,309095,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_OBSTRUREFLUROPATH.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_OBSTRUREFLUROPATH.gz
N14_OLIGOMEN,Oligomenorrhoea,XIV Diseases of the genitourinary system (N14_),939,100663,gs://finngen-public-data-r8/summary_stats/finngen_R8_N14_OLIGOMEN.gz,https://storage.googleapis.com/finngen-public-data-r8/summary_stats/finngen_R8_N14_OLIGOMEN.gz
